sku,month_number,seasonal_factor,status,trained_before
030201068_,11,1.0,insufficient_history,2026-09-01
030201068_,12,1.0,insufficient_history,2026-09-01
030201069_,1,1.0,insufficient_history,2026-09-01
030201069_,2,1.0,insufficient_history,2026-09-01
030201069_,3,1.0,insufficient_history,2026-09-01
030201069_,4,1.0,insufficient_history,2026-09-01
030201069_,5,1.0,insufficient_history,2026-09-01
030201069_,6,1.0,insufficient_history,2026-09-01
030201069_,7,1.0,insufficient_history,2026-09-01
030201069_,8,1.0,insufficient_history,2026-09-01
030201069_,9,1.0,insufficient_history,2026-09-01
030201069_,10,1.0,insufficient_history,2026-09-01
030201069_,11,1.0,insufficient_history,2026-09-01
030201069_,12,1.0,insufficient_history,2026-09-01
030201070_,1,1.0,insufficient_history,2026-09-01
030201070_,2,1.0,insufficient_history,2026-09-01
030201070_,3,1.0,insufficient_history,2026-09-01
030201070_,4,1.0,insufficient_history,2026-09-01
030201070_,5,1.0,insufficient_history,2026-09-01
030201070_,6,1.0,insufficient_history,2026-09-01
030201070_,7,1.0,insufficient_history,2026-09-01
030201070_,8,1.0,insufficient_history,2026-09-01
030201070_,9,1.0,insufficient_history,2026-09-01
030201070_,10,1.0,insufficient_history,2026-09-01
030201070_,11,1.0,insufficient_history,2026-09-01
030201070_,12,1.0,insufficient_history,2026-09-01
030201071_,1,1.0,insufficient_history,2026-09-01
030201071_,2,1.0,insufficient_history,2026-09-01
030201071_,3,1.0,insufficient_history,2026-09-01
030201071_,4,1.0,insufficient_history,2026-09-01
030201071_,5,1.0,insufficient_history,2026-09-01
030201071_,6,1.0,insufficient_history,2026-09-01
030201071_,7,1.0,insufficient_history,2026-09-01
030201071_,8,1.0,insufficient_history,2026-09-01
030201071_,9,1.0,insufficient_history,2026-09-01
030201071_,10,1.0,insufficient_history,2026-09-01
030201071_,11,1.0,insufficient_history,2026-09-01
030201071_,12,1.0,insufficient_history,2026-09-01
030201072_,1,1.0,insufficient_history,2026-09-01
030201072_,2,1.0,insufficient_history,2026-09-01
030201072_,3,1.0,insufficient_history,2026-09-01
030201072_,4,1.0,insufficient_history,2026-09-01
030201072_,5,1.0,insufficient_history,2026-09-01
030201072_,6,1.0,insufficient_history,2026-09-01
030201072_,7,1.0,insufficient_history,2026-09-01
030201072_,8,1.0,insufficient_history,2026-09-01
030201072_,9,1.0,insufficient_history,2026-09-01
030201072_,10,1.0,insufficient_history,2026-09-01
030201072_,11,1.0,insufficient_history,2026-09-01
030201072_,12,1.0,insufficient_history,2026-09-01
030201073_,1,1.0,insufficient_history,2026-09-01
030201073_,2,1.0,insufficient_history,2026-09-01
030201073_,3,1.0,insufficient_history,2026-09-01
030201073_,4,1.0,insufficient_history,2026-09-01
030201073_,5,1.0,insufficient_history,2026-09-01
030201073_,6,1.0,insufficient_history,2026-09-01
030201073_,7,1.0,insufficient_history,2026-09-01
030201073_,8,1.0,insufficient_history,2026-09-01
030201073_,9,1.0,insufficient_history,2026-09-01
030201073_,10,1.0,insufficient_history,2026-09-01
030201073_,11,1.0,insufficient_history,2026-09-01
030201073_,12,1.0,insufficient_history,2026-09-01
030201074_,1,1.0,insufficient_history,2026-09-01
030201074_,2,1.0,insufficient_history,2026-09-01
030201074_,3,1.0,insufficient_history,2026-09-01
030201074_,4,1.0,insufficient_history,2026-09-01
030201074_,5,1.0,insufficient_history,2026-09-01
030201074_,6,1.0,insufficient_history,2026-09-01
030201074_,7,1.0,insufficient_history,2026-09-01
030201074_,8,1.0,insufficient_history,2026-09-01
030201074_,9,1.0,insufficient_history,2026-09-01
030201074_,10,1.0,insufficient_history,2026-09-01
030201074_,11,1.0,insufficient_history,2026-09-01
030201074_,12,1.0,insufficient_history,2026-09-01
030201075_,1,1.0,insufficient_history,2026-09-01
030201075_,2,1.0,insufficient_history,2026-09-01
030201075_,3,1.0,insufficient_history,2026-09-01
030201075_,4,1.0,insufficient_history,2026-09-01
030201075_,5,1.0,insufficient_history,2026-09-01
030201075_,6,1.0,insufficient_history,2026-09-01
030201075_,7,1.0,insufficient_history,2026-09-01
030201075_,8,1.0,insufficient_history,2026-09-01
030201075_,9,1.0,insufficient_history,2026-09-01
030201075_,10,1.0,insufficient_history,2026-09-01
030201075_,11,1.0,insufficient_history,2026-09-01
030201075_,12,1.0,insufficient_history,2026-09-01
030201076_,1,1.0,insufficient_history,2026-09-01
030201076_,2,1.0,insufficient_history,2026-09-01
030201076_,3,1.0,insufficient_history,2026-09-01
030201076_,4,1.0,insufficient_history,2026-09-01
030201076_,5,1.0,insufficient_history,2026-09-01
030201076_,6,1.0,insufficient_history,2026-09-01
030201076_,7,1.0,insufficient_history,2026-09-01
030201076_,8,1.0,insufficient_history,2026-09-01
030201076_,9,1.0,insufficient_history,2026-09-01
030201076_,10,1.0,insufficient_history,2026-09-01
030201076_,11,1.0,insufficient_history,2026-09-01
030201076_,12,1.0,insufficient_history,2026-09-01
030201077_,1,1.0,insufficient_history,2026-09-01
030201077_,2,1.0,insufficient_history,2026-09-01
030201077_,3,1.0,insufficient_history,2026-09-01
030201077_,4,1.0,insufficient_history,2026-09-01
030201077_,5,1.0,insufficient_history,2026-09-01
030201077_,6,1.0,insufficient_history,2026-09-01
030201077_,7,1.0,insufficient_history,2026-09-01
030201077_,8,1.0,insufficient_history,2026-09-01
030201077_,9,1.0,insufficient_history,2026-09-01
030201077_,10,1.0,insufficient_history,2026-09-01
030201077_,11,1.0,insufficient_history,2026-09-01
030201077_,12,1.0,insufficient_history,2026-09-01
030201078_,1,1.0,insufficient_history,2026-09-01
030201078_,2,1.0,insufficient_history,2026-09-01
030201078_,3,1.0,insufficient_history,2026-09-01
030201078_,4,1.0,insufficient_history,2026-09-01
030201078_,5,1.0,insufficient_history,2026-09-01
030201078_,6,1.0,insufficient_history,2026-09-01
030201078_,7,1.0,insufficient_history,2026-09-01
030201078_,8,1.0,insufficient_history,2026-09-01
030201078_,9,1.0,insufficient_history,2026-09-01
030201078_,10,1.0,insufficient_history,2026-09-01
030201078_,11,1.0,insufficient_history,2026-09-01
030201078_,12,1.0,insufficient_history,2026-09-01
030201079_,1,1.0,insufficient_history,2026-09-01
030201079_,2,1.0,insufficient_history,2026-09-01
030201079_,3,1.0,insufficient_history,2026-09-01
030201079_,4,1.0,insufficient_history,2026-09-01
030201079_,5,1.0,insufficient_history,2026-09-01
030201079_,6,1.0,insufficient_history,2026-09-01
030201079_,7,1.0,insufficient_history,2026-09-01
030201079_,8,1.0,insufficient_history,2026-09-01
030201079_,9,1.0,insufficient_history,2026-09-01
030201079_,10,1.0,insufficient_history,2026-09-01
030201079_,11,1.0,insufficient_history,2026-09-01
030201079_,12,1.0,insufficient_history,2026-09-01
030201080_,1,1.0,insufficient_history,2026-09-01
030201080_,2,1.0,insufficient_history,2026-09-01
030201080_,3,1.0,insufficient_history,2026-09-01
030201080_,4,1.0,insufficient_history,2026-09-01
030201080_,5,1.0,insufficient_history,2026-09-01
030201080_,6,1.0,insufficient_history,2026-09-01
030201080_,7,1.0,insufficient_history,2026-09-01
030201080_,8,1.0,insufficient_history,2026-09-01
030201080_,9,1.0,insufficient_history,2026-09-01
030201080_,10,1.0,insufficient_history,2026-09-01
030201080_,11,1.0,insufficient_history,2026-09-01
030201080_,12,1.0,insufficient_history,2026-09-01
030201081_,1,1.0,insufficient_history,2026-09-01
030201081_,2,1.0,insufficient_history,2026-09-01
030201081_,3,1.0,insufficient_history,2026-09-01
030201081_,4,1.0,insufficient_history,2026-09-01
030201081_,5,1.0,insufficient_history,2026-09-01
030201081_,6,1.0,insufficient_history,2026-09-01
030201081_,7,1.0,insufficient_history,2026-09-01
030201081_,8,1.0,insufficient_history,2026-09-01
030201081_,9,1.0,insufficient_history,2026-09-01
030201081_,10,1.0,insufficient_history,2026-09-01
030201081_,11,1.0,insufficient_history,2026-09-01
030201081_,12,1.0,insufficient_history,2026-09-01
030201082_,1,1.0,insufficient_history,2026-09-01
030201082_,2,1.0,insufficient_history,2026-09-01
030201082_,3,1.0,insufficient_history,2026-09-01
030201082_,4,1.0,insufficient_history,2026-09-01
030201082_,5,1.0,insufficient_history,2026-09-01
030201082_,6,1.0,insufficient_history,2026-09-01
030201082_,7,1.0,insufficient_history,2026-09-01
030201082_,8,1.0,insufficient_history,2026-09-01
030201082_,9,1.0,insufficient_history,2026-09-01
030201082_,10,1.0,insufficient_history,2026-09-01
030201082_,11,1.0,insufficient_history,2026-09-01
030201082_,12,1.0,insufficient_history,2026-09-01
030201083_,1,1.0,insufficient_history,2026-09-01
030201083_,2,1.0,insufficient_history,2026-09-01
030201083_,3,1.0,insufficient_history,2026-09-01
030201083_,4,1.0,insufficient_history,2026-09-01
030201083_,5,1.0,insufficient_history,2026-09-01
030201083_,6,1.0,insufficient_history,2026-09-01
030201083_,7,1.0,insufficient_history,2026-09-01
030201083_,8,1.0,insufficient_history,2026-09-01
030201083_,9,1.0,insufficient_history,2026-09-01
030201083_,10,1.0,insufficient_history,2026-09-01
030201083_,11,1.0,insufficient_history,2026-09-01
030201083_,12,1.0,insufficient_history,2026-09-01
030201084_,1,1.0,insufficient_history,2026-09-01
030201084_,2,1.0,insufficient_history,2026-09-01
030201084_,3,1.0,insufficient_history,2026-09-01
030201084_,4,1.0,insufficient_history,2026-09-01
030201084_,5,1.0,insufficient_history,2026-09-01
030201084_,6,1.0,insufficient_history,2026-09-01
030201084_,7,1.0,insufficient_history,2026-09-01
030201084_,8,1.0,insufficient_history,2026-09-01
030201084_,9,1.0,insufficient_history,2026-09-01
030201084_,10,1.0,insufficient_history,2026-09-01
030201084_,11,1.0,insufficient_history,2026-09-01
030201084_,12,1.0,insufficient_history,2026-09-01
030201085_,1,1.0,insufficient_history,2026-09-01
030201085_,2,1.0,insufficient_history,2026-09-01
030201085_,3,1.0,insufficient_history,2026-09-01
030201085_,4,1.0,insufficient_history,2026-09-01
030201085_,5,1.0,insufficient_history,2026-09-01
030201085_,6,1.0,insufficient_history,2026-09-01
030201085_,7,1.0,insufficient_history,2026-09-01
030201085_,8,1.0,insufficient_history,2026-09-01
030201085_,9,1.0,insufficient_history,2026-09-01
030201085_,10,1.0,insufficient_history,2026-09-01
030201085_,11,1.0,insufficient_history,2026-09-01
030201085_,12,1.0,insufficient_history,2026-09-01
030201086_,1,1.0,insufficient_history,2026-09-01
030201086_,2,1.0,insufficient_history,2026-09-01
030201086_,3,1.0,insufficient_history,2026-09-01
030201086_,4,1.0,insufficient_history,2026-09-01
030201086_,5,1.0,insufficient_history,2026-09-01
030201086_,6,1.0,insufficient_history,2026-09-01
030201086_,7,1.0,insufficient_history,2026-09-01
030201086_,8,1.0,insufficient_history,2026-09-01
030201086_,9,1.0,insufficient_history,2026-09-01
030201086_,10,1.0,insufficient_history,2026-09-01
030201086_,11,1.0,insufficient_history,2026-09-01
030201086_,12,1.0,insufficient_history,2026-09-01
030201087_,1,1.0,insufficient_history,2026-09-01
030201087_,2,1.0,insufficient_history,2026-09-01
030201087_,3,1.0,insufficient_history,2026-09-01
030201087_,4,1.0,insufficient_history,2026-09-01
030201087_,5,1.0,insufficient_history,2026-09-01
030201087_,6,1.0,insufficient_history,2026-09-01
030201087_,7,1.0,insufficient_history,2026-09-01
030201087_,8,1.0,insufficient_history,2026-09-01
030201087_,9,1.0,insufficient_history,2026-09-01
030201087_,10,1.0,insufficient_history,2026-09-01
030201087_,11,1.0,insufficient_history,2026-09-01
030201087_,12,1.0,insufficient_history,2026-09-01
030201088_,1,1.0,insufficient_history,2026-09-01
030201088_,2,1.0,insufficient_history,2026-09-01
030201088_,3,1.0,insufficient_history,2026-09-01
030201088_,4,1.0,insufficient_history,2026-09-01
030201088_,5,1.0,insufficient_history,2026-09-01
030201088_,6,1.0,insufficient_history,2026-09-01
030201088_,7,1.0,insufficient_history,2026-09-01
030201088_,8,1.0,insufficient_history,2026-09-01
030201088_,9,1.0,insufficient_history,2026-09-01
030201088_,10,1.0,insufficient_history,2026-09-01
030201088_,11,1.0,insufficient_history,2026-09-01
030201088_,12,1.0,insufficient_history,2026-09-01
030201089_,1,1.0,insufficient_history,2026-09-01
030201089_,2,1.0,insufficient_history,2026-09-01
030201089_,3,1.0,insufficient_history,2026-09-01
030201089_,4,1.0,insufficient_history,2026-09-01
030201089_,5,1.0,insufficient_history,2026-09-01
030201089_,6,1.0,insufficient_history,2026-09-01
030201089_,7,1.0,insufficient_history,2026-09-01
030201089_,8,1.0,insufficient_history,2026-09-01
030201089_,9,1.0,insufficient_history,2026-09-01
030201089_,10,1.0,insufficient_history,2026-09-01
030201089_,11,1.0,insufficient_history,2026-09-01
030201089_,12,1.0,insufficient_history,2026-09-01
030201090_,1,1.0,insufficient_history,2026-09-01
030201090_,2,1.0,insufficient_history,2026-09-01
030201090_,3,1.0,insufficient_history,2026-09-01
030201090_,4,1.0,insufficient_history,2026-09-01
030201090_,5,1.0,insufficient_history,2026-09-01
030201090_,6,1.0,insufficient_history,2026-09-01
030201090_,7,1.0,insufficient_history,2026-09-01
030201090_,8,1.0,insufficient_history,2026-09-01
030201090_,9,1.0,insufficient_history,2026-09-01
030201090_,10,1.0,insufficient_history,2026-09-01
030201090_,11,1.0,insufficient_history,2026-09-01
030201090_,12,1.0,insufficient_history,2026-09-01
030201091_,1,1.0,insufficient_history,2026-09-01
030201091_,2,1.0,insufficient_history,2026-09-01
030201091_,3,1.0,insufficient_history,2026-09-01
030201091_,4,1.0,insufficient_history,2026-09-01
030201091_,5,1.0,insufficient_history,2026-09-01
030201091_,6,1.0,insufficient_history,2026-09-01
030201091_,7,1.0,insufficient_history,2026-09-01
030201091_,8,1.0,insufficient_history,2026-09-01
030201091_,9,1.0,insufficient_history,2026-09-01
030201091_,10,1.0,insufficient_history,2026-09-01
030201091_,11,1.0,insufficient_history,2026-09-01
030201091_,12,1.0,insufficient_history,2026-09-01
030201092_,1,1.0,insufficient_history,2026-09-01
030201092_,2,1.0,insufficient_history,2026-09-01
030201092_,3,1.0,insufficient_history,2026-09-01
030201092_,4,1.0,insufficient_history,2026-09-01
030201092_,5,1.0,insufficient_history,2026-09-01
030201092_,6,1.0,insufficient_history,2026-09-01
030201092_,7,1.0,insufficient_history,2026-09-01
030201092_,8,1.0,insufficient_history,2026-09-01
030201092_,9,1.0,insufficient_history,2026-09-01
030201092_,10,1.0,insufficient_history,2026-09-01
030201092_,11,1.0,insufficient_history,2026-09-01
030201092_,12,1.0,insufficient_history,2026-09-01
030201093_,1,1.0,insufficient_history,2026-09-01
030201093_,2,1.0,insufficient_history,2026-09-01
030201093_,3,1.0,insufficient_history,2026-09-01
030201093_,4,1.0,insufficient_history,2026-09-01
030201093_,5,1.0,insufficient_history,2026-09-01
030201093_,6,1.0,insufficient_history,2026-09-01
030201093_,7,1.0,insufficient_history,2026-09-01
030201093_,8,1.0,insufficient_history,2026-09-01
030201093_,9,1.0,insufficient_history,2026-09-01
030201093_,10,1.0,insufficient_history,2026-09-01
030201093_,11,1.0,insufficient_history,2026-09-01
030201093_,12,1.0,insufficient_history,2026-09-01
030201094_,1,1.0,insufficient_history,2026-09-01
030201094_,2,1.0,insufficient_history,2026-09-01
030201094_,3,1.0,insufficient_history,2026-09-01
030201094_,4,1.0,insufficient_history,2026-09-01
030201094_,5,1.0,insufficient_history,2026-09-01
030201094_,6,1.0,insufficient_history,2026-09-01
030201094_,7,1.0,insufficient_history,2026-09-01
030201094_,8,1.0,insufficient_history,2026-09-01
030201094_,9,1.0,insufficient_history,2026-09-01
030201094_,10,1.0,insufficient_history,2026-09-01
030201094_,11,1.0,insufficient_history,2026-09-01
030201094_,12,1.0,insufficient_history,2026-09-01
030201095_,1,1.0,insufficient_history,2026-09-01
030201095_,2,1.0,insufficient_history,2026-09-01
030201095_,3,1.0,insufficient_history,2026-09-01
030201095_,4,1.0,insufficient_history,2026-09-01
030201095_,5,1.0,insufficient_history,2026-09-01
030201095_,6,1.0,insufficient_history,2026-09-01
030201095_,7,1.0,insufficient_history,2026-09-01
030201095_,8,1.0,insufficient_history,2026-09-01
030201095_,9,1.0,insufficient_history,2026-09-01
030201095_,10,1.0,insufficient_history,2026-09-01
030201095_,11,1.0,insufficient_history,2026-09-01
030201095_,12,1.0,insufficient_history,2026-09-01
030201096_,1,1.0,insufficient_history,2026-09-01
030201096_,2,1.0,insufficient_history,2026-09-01
030201096_,3,1.0,insufficient_history,2026-09-01
030201096_,4,1.0,insufficient_history,2026-09-01
030201096_,5,1.0,insufficient_history,2026-09-01
030201096_,6,1.0,insufficient_history,2026-09-01
030201096_,7,1.0,insufficient_history,2026-09-01
030201096_,8,1.0,insufficient_history,2026-09-01
030201096_,9,1.0,insufficient_history,2026-09-01
030201096_,10,1.0,insufficient_history,2026-09-01
030201096_,11,1.0,insufficient_history,2026-09-01
030201096_,12,1.0,insufficient_history,2026-09-01
030201097_,1,1.0,insufficient_history,2026-09-01
030201097_,2,1.0,insufficient_history,2026-09-01
030201097_,3,1.0,insufficient_history,2026-09-01
030201097_,4,1.0,insufficient_history,2026-09-01
030201097_,5,1.0,insufficient_history,2026-09-01
030201097_,6,1.0,insufficient_history,2026-09-01
030201097_,7,1.0,insufficient_history,2026-09-01
030201097_,8,1.0,insufficient_history,2026-09-01
030201097_,9,1.0,insufficient_history,2026-09-01
030201097_,10,1.0,insufficient_history,2026-09-01
030201097_,11,1.0,insufficient_history,2026-09-01
030201097_,12,1.0,insufficient_history,2026-09-01
030201098_,1,1.0,insufficient_history,2026-09-01
030201098_,2,1.0,insufficient_history,2026-09-01
030201098_,3,1.0,insufficient_history,2026-09-01
030201098_,4,1.0,insufficient_history,2026-09-01
030201098_,5,1.0,insufficient_history,2026-09-01
030201098_,6,1.0,insufficient_history,2026-09-01
030201098_,7,1.0,insufficient_history,2026-09-01
030201098_,8,1.0,insufficient_history,2026-09-01
030201098_,9,1.0,insufficient_history,2026-09-01
030201098_,10,1.0,insufficient_history,2026-09-01
030201098_,11,1.0,insufficient_history,2026-09-01
030201098_,12,1.0,insufficient_history,2026-09-01
030201099_,1,1.0,insufficient_history,2026-09-01
030201099_,2,1.0,insufficient_history,2026-09-01
030201099_,3,1.0,insufficient_history,2026-09-01
030201099_,4,1.0,insufficient_history,2026-09-01
030201099_,5,1.0,insufficient_history,2026-09-01
030201099_,6,1.0,insufficient_history,2026-09-01
030201099_,7,1.0,insufficient_history,2026-09-01
030201099_,8,1.0,insufficient_history,2026-09-01
030201099_,9,1.0,insufficient_history,2026-09-01
030201099_,10,1.0,insufficient_history,2026-09-01
030201099_,11,1.0,insufficient_history,2026-09-01
030201099_,12,1.0,insufficient_history,2026-09-01
030201100_,1,1.0,insufficient_history,2026-09-01
030201100_,2,1.0,insufficient_history,2026-09-01
030201100_,3,1.0,insufficient_history,2026-09-01
030201100_,4,1.0,insufficient_history,2026-09-01
030201100_,5,1.0,insufficient_history,2026-09-01
030201100_,6,1.0,insufficient_history,2026-09-01
030201100_,7,1.0,insufficient_history,2026-09-01
030201100_,8,1.0,insufficient_history,2026-09-01
030201100_,9,1.0,insufficient_history,2026-09-01
030201100_,10,1.0,insufficient_history,2026-09-01
030201100_,11,1.0,insufficient_history,2026-09-01
030201100_,12,1.0,insufficient_history,2026-09-01
030201101_,1,1.0,insufficient_history,2026-09-01
030201101_,2,1.0,insufficient_history,2026-09-01
030201101_,3,1.0,insufficient_history,2026-09-01
030201101_,4,1.0,insufficient_history,2026-09-01
030201101_,5,1.0,insufficient_history,2026-09-01
030201101_,6,1.0,insufficient_history,2026-09-01
030201101_,7,1.0,insufficient_history,2026-09-01
030201101_,8,1.0,insufficient_history,2026-09-01
030201101_,9,1.0,insufficient_history,2026-09-01
030201101_,10,1.0,insufficient_history,2026-09-01
030201101_,11,1.0,insufficient_history,2026-09-01
030201101_,12,1.0,insufficient_history,2026-09-01
030201102_,1,1.0,insufficient_history,2026-09-01
030201102_,2,1.0,insufficient_history,2026-09-01
030201102_,3,1.0,insufficient_history,2026-09-01
030201102_,4,1.0,insufficient_history,2026-09-01
030201102_,5,1.0,insufficient_history,2026-09-01
030201102_,6,1.0,insufficient_history,2026-09-01
030201102_,7,1.0,insufficient_history,2026-09-01
030201102_,8,1.0,insufficient_history,2026-09-01
030201102_,9,1.0,insufficient_history,2026-09-01
030201102_,10,1.0,insufficient_history,2026-09-01
030201102_,11,1.0,insufficient_history,2026-09-01
030201102_,12,1.0,insufficient_history,2026-09-01
030201103_,1,1.0,insufficient_history,2026-09-01
030201103_,2,1.0,insufficient_history,2026-09-01
030201103_,3,1.0,insufficient_history,2026-09-01
030201103_,4,1.0,insufficient_history,2026-09-01
030201103_,5,1.0,insufficient_history,2026-09-01
030201103_,6,1.0,insufficient_history,2026-09-01
030201103_,7,1.0,insufficient_history,2026-09-01
030201103_,8,1.0,insufficient_history,2026-09-01
030201103_,9,1.0,insufficient_history,2026-09-01
030201103_,10,1.0,insufficient_history,2026-09-01
030201103_,11,1.0,insufficient_history,2026-09-01
030201103_,12,1.0,insufficient_history,2026-09-01
030201104_,1,1.0,insufficient_history,2026-09-01
030201104_,2,1.0,insufficient_history,2026-09-01
030201104_,3,1.0,insufficient_history,2026-09-01
030201104_,4,1.0,insufficient_history,2026-09-01
030201104_,5,1.0,insufficient_history,2026-09-01
030201104_,6,1.0,insufficient_history,2026-09-01
030201104_,7,1.0,insufficient_history,2026-09-01
030201104_,8,1.0,insufficient_history,2026-09-01
030201104_,9,1.0,insufficient_history,2026-09-01
030201104_,10,1.0,insufficient_history,2026-09-01
030201104_,11,1.0,insufficient_history,2026-09-01
030201104_,12,1.0,insufficient_history,2026-09-01
030201105_,1,1.0,insufficient_history,2026-09-01
030201105_,2,1.0,insufficient_history,2026-09-01
030201105_,3,1.0,insufficient_history,2026-09-01
030201105_,4,1.0,insufficient_history,2026-09-01
030201105_,5,1.0,insufficient_history,2026-09-01
030201105_,6,1.0,insufficient_history,2026-09-01
030201105_,7,1.0,insufficient_history,2026-09-01
030201105_,8,1.0,insufficient_history,2026-09-01
030201105_,9,1.0,insufficient_history,2026-09-01
030201105_,10,1.0,insufficient_history,2026-09-01
030201105_,11,1.0,insufficient_history,2026-09-01
030201105_,12,1.0,insufficient_history,2026-09-01
030201106_,1,1.0,insufficient_history,2026-09-01
030201106_,2,1.0,insufficient_history,2026-09-01
030201106_,3,1.0,insufficient_history,2026-09-01
030201106_,4,1.0,insufficient_history,2026-09-01
030201106_,5,1.0,insufficient_history,2026-09-01
030201106_,6,1.0,insufficient_history,2026-09-01
030201106_,7,1.0,insufficient_history,2026-09-01
030201106_,8,1.0,insufficient_history,2026-09-01
030201106_,9,1.0,insufficient_history,2026-09-01
030201106_,10,1.0,insufficient_history,2026-09-01
030201106_,11,1.0,insufficient_history,2026-09-01
030201106_,12,1.0,insufficient_history,2026-09-01
030201107_,1,1.0,insufficient_history,2026-09-01
030201107_,2,1.0,insufficient_history,2026-09-01
030201107_,3,1.0,insufficient_history,2026-09-01
030201107_,4,1.0,insufficient_history,2026-09-01
030201107_,5,1.0,insufficient_history,2026-09-01
030201107_,6,1.0,insufficient_history,2026-09-01
030201107_,7,1.0,insufficient_history,2026-09-01
030201107_,8,1.0,insufficient_history,2026-09-01
030201107_,9,1.0,insufficient_history,2026-09-01
030201107_,10,1.0,insufficient_history,2026-09-01
030201107_,11,1.0,insufficient_history,2026-09-01
030201107_,12,1.0,insufficient_history,2026-09-01
030201108_,1,1.0,insufficient_history,2026-09-01
030201108_,2,1.0,insufficient_history,2026-09-01
030201108_,3,1.0,insufficient_history,2026-09-01
030201108_,4,1.0,insufficient_history,2026-09-01
030201108_,5,1.0,insufficient_history,2026-09-01
030201108_,6,1.0,insufficient_history,2026-09-01
030201108_,7,1.0,insufficient_history,2026-09-01
030201108_,8,1.0,insufficient_history,2026-09-01
030201108_,9,1.0,insufficient_history,2026-09-01
030201108_,10,1.0,insufficient_history,2026-09-01
030201108_,11,1.0,insufficient_history,2026-09-01
030201108_,12,1.0,insufficient_history,2026-09-01
030201109_,1,1.0,insufficient_history,2026-09-01
030201109_,2,1.0,insufficient_history,2026-09-01
030201109_,3,1.0,insufficient_history,2026-09-01
030201109_,4,1.0,insufficient_history,2026-09-01
030201109_,5,1.0,insufficient_history,2026-09-01
030201109_,6,1.0,insufficient_history,2026-09-01
030201109_,7,1.0,insufficient_history,2026-09-01
030201109_,8,1.0,insufficient_history,2026-09-01
030201109_,9,1.0,insufficient_history,2026-09-01
030201109_,10,1.0,insufficient_history,2026-09-01
030201109_,11,1.0,insufficient_history,2026-09-01
030201109_,12,1.0,insufficient_history,2026-09-01
030201110_,1,1.0,insufficient_history,2026-09-01
030201110_,2,1.0,insufficient_history,2026-09-01
030201110_,3,1.0,insufficient_history,2026-09-01
030201110_,4,1.0,insufficient_history,2026-09-01
030201110_,5,1.0,insufficient_history,2026-09-01
030201110_,6,1.0,insufficient_history,2026-09-01
030201110_,7,1.0,insufficient_history,2026-09-01
030201110_,8,1.0,insufficient_history,2026-09-01
030201110_,9,1.0,insufficient_history,2026-09-01
030201110_,10,1.0,insufficient_history,2026-09-01
030201110_,11,1.0,insufficient_history,2026-09-01
030201110_,12,1.0,insufficient_history,2026-09-01
030201111_,1,1.0,insufficient_history,2026-09-01
030201111_,2,1.0,insufficient_history,2026-09-01
030201111_,3,1.0,insufficient_history,2026-09-01
030201111_,4,1.0,insufficient_history,2026-09-01
030201111_,5,1.0,insufficient_history,2026-09-01
030201111_,6,1.0,insufficient_history,2026-09-01
030201111_,7,1.0,insufficient_history,2026-09-01
030201111_,8,1.0,insufficient_history,2026-09-01
030201111_,9,1.0,insufficient_history,2026-09-01
030201111_,10,1.0,insufficient_history,2026-09-01
030201111_,11,1.0,insufficient_history,2026-09-01
030201111_,12,1.0,insufficient_history,2026-09-01
030201112_,1,1.0,insufficient_history,2026-09-01
030201112_,2,1.0,insufficient_history,2026-09-01
030201112_,3,1.0,insufficient_history,2026-09-01
030201112_,4,1.0,insufficient_history,2026-09-01
030201112_,5,1.0,insufficient_history,2026-09-01
030201112_,6,1.0,insufficient_history,2026-09-01
030201112_,7,1.0,insufficient_history,2026-09-01
030201112_,8,1.0,insufficient_history,2026-09-01
030201112_,9,1.0,insufficient_history,2026-09-01
030201112_,10,1.0,insufficient_history,2026-09-01
030201112_,11,1.0,insufficient_history,2026-09-01
030201112_,12,1.0,insufficient_history,2026-09-01
030201113_,1,1.0,insufficient_history,2026-09-01
030201113_,2,1.0,insufficient_history,2026-09-01
030201113_,3,1.0,insufficient_history,2026-09-01
030201113_,4,1.0,insufficient_history,2026-09-01
030201113_,5,1.0,insufficient_history,2026-09-01
030201113_,6,1.0,insufficient_history,2026-09-01
030201113_,7,1.0,insufficient_history,2026-09-01
030201113_,8,1.0,insufficient_history,2026-09-01
030201113_,9,1.0,insufficient_history,2026-09-01
030201113_,10,1.0,insufficient_history,2026-09-01
030201113_,11,1.0,insufficient_history,2026-09-01
030201113_,12,1.0,insufficient_history,2026-09-01
030201114_,1,1.0,insufficient_history,2026-09-01
030201114_,2,1.0,insufficient_history,2026-09-01
030201114_,3,1.0,insufficient_history,2026-09-01
030201114_,4,1.0,insufficient_history,2026-09-01
030201114_,5,1.0,insufficient_history,2026-09-01
030201114_,6,1.0,insufficient_history,2026-09-01
030201114_,7,1.0,insufficient_history,2026-09-01
030201114_,8,1.0,insufficient_history,2026-09-01
030201114_,9,1.0,insufficient_history,2026-09-01
030201114_,10,1.0,insufficient_history,2026-09-01
030201114_,11,1.0,insufficient_history,2026-09-01
030201114_,12,1.0,insufficient_history,2026-09-01
030201115_,1,1.0,insufficient_history,2026-09-01
030201115_,2,1.0,insufficient_history,2026-09-01
030201115_,3,1.0,insufficient_history,2026-09-01
030201115_,4,1.0,insufficient_history,2026-09-01
030201115_,5,1.0,insufficient_history,2026-09-01
