product_code,product_name,unit,month,sales_qty,opening_stock_qty,sales_row_present,stock_row_present
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-04-01,,83.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-05-01,,81.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-06-01,,81.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-07-01,,81.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-08-01,,81.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-09-01,,85.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-10-01,,85.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-11-01,,85.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2024-12-01,,85.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-01-01,,85.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-02-01,,5.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-03-01,5.0,5.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-04-01,8.0,8.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-05-01,,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-06-01,,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-07-01,,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-08-01,,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-09-01,,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-10-01,,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-11-01,,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2025-12-01,1.0,7.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-01-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-02-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-03-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-04-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-05-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-06-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-07-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-08-01,,6.0,True,True
030200765_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" алюминий (1/80)",шт,2026-09-01,,6.0,True,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-01-01,,83.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-02-01,,83.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-03-01,,83.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-04-01,,83.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-05-01,,81.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-06-01,,81.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-07-01,,81.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-08-01,,81.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-09-01,,85.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-10-01,,85.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-11-01,,85.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2024-12-01,,85.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-01-01,,85.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-02-01,,5.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-03-01,,5.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-04-01,,5.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-05-01,,5.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-06-01,,5.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-07-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-08-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-09-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-10-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-11-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2025-12-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-01-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-02-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-03-01,,4.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-04-01,,3.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-05-01,,3.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-06-01,,3.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-07-01,,3.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-08-01,,3.0,False,True
030200766_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" сталь (1/80)",шт,2026-09-01,,3.0,False,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-01-01,,83.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-02-01,,83.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-03-01,,83.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-04-01,,83.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-05-01,,81.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-06-01,,81.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-07-01,,81.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-08-01,,81.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-09-01,,85.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-10-01,1.0,85.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-11-01,,84.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2024-12-01,,84.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-01-01,,84.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-02-01,,4.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-03-01,,4.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-04-01,1.0,4.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-05-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-06-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-07-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-08-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-09-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-10-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-11-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2025-12-01,3.0,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-01-01,,,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-02-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-03-01,,3.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-04-01,,2.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-05-01,,2.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-06-01,,2.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-07-01,,2.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-08-01,,2.0,True,True
030200767_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" сталь (1/80)",шт,2026-09-01,,2.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-01-01,,83.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-02-01,,83.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-03-01,3.0,83.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-04-01,,77.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-05-01,,75.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-06-01,,75.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-07-01,,75.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-08-01,,75.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-09-01,,79.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-10-01,1.0,79.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-11-01,,77.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2024-12-01,,77.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-01-01,,77.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-02-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-03-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-04-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-05-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-06-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-07-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-08-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-09-01,,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-10-01,1.0,7.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-11-01,,6.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2025-12-01,,6.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-01-01,3.0,6.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-02-01,,3.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-03-01,,3.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-04-01,,2.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-05-01,,2.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-06-01,,2.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-07-01,,2.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-08-01,,2.0,True,True
030200768_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" графит (1/80)",шт,2026-09-01,,2.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-01-01,,83.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-02-01,,83.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-03-01,,83.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-04-01,,83.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-05-01,,81.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-06-01,,81.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-07-01,,81.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-08-01,,81.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-09-01,8.0,85.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-10-01,,77.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-11-01,,77.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2024-12-01,,77.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-01-01,,77.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-02-01,2.0,7.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-03-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-04-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-05-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-06-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-07-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-08-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-09-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-10-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-11-01,,5.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2025-12-01,,3.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-01-01,,3.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-02-01,,3.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-03-01,,3.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-04-01,,2.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-05-01,,2.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-06-01,,2.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-07-01,,2.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-08-01,,2.0,True,True
030200769_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" графит (1/80)",шт,2026-09-01,,2.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-01-01,,80.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-02-01,,80.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-03-01,,80.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-04-01,3.0,80.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-05-01,10.0,75.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-06-01,,65.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-07-01,,65.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-08-01,,65.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-09-01,10.0,69.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-10-01,,58.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-11-01,,59.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2024-12-01,,59.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-01-01,2.0,59.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-02-01,,17.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-03-01,,17.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-04-01,,17.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-05-01,,17.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-06-01,,17.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-07-01,,56.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-08-01,,56.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-09-01,,56.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-10-01,,56.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-11-01,1.0,54.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2025-12-01,,53.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-01-01,,53.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-02-01,,53.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-03-01,,53.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-04-01,,53.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-05-01,,52.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-06-01,,52.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-07-01,,52.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-08-01,,52.0,True,True
030200770_,"Роз. с з/к с з/ш 16А с USB A+A 3,1А б/рамки ""BRITE"" черный (1/80)",шт,2026-09-01,,52.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-01-01,1.0,161.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-02-01,5.0,160.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-03-01,5.0,155.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-04-01,6.0,148.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-05-01,13.0,140.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-06-01,,127.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-07-01,7.0,127.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-08-01,3.0,120.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-09-01,2.0,121.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-10-01,10.0,118.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-11-01,1.0,109.0,True,True
030200771_,"Роз. USB A+C 18Вт б/рамки ""BRITE"" черный (1/80)",шт,2024-12-01,10.0,108.0,True,True
