sku,month,sales_qty_raw,sales_status,stock_qty_raw,stock_status,unit,is_complete_month,target_qty,stock_qty_model,lag_1,lag_2,lag_3,lag_6,lag_12,opening_stock_lag_1,history_calendar_months,history_observed_months,mean_3,observations_3,mean_6,observations_6,std_6,missing_share_6,zero_share_6,month_number,days_in_month,history_sufficient
030200879_,2024-01-01,23.0,observed,70.0,observed,шт,True,23.0,70.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
030200879_,2024-02-01,,blank,47.0,observed,шт,True,,47.0,23.0,,,,,70.0,1,1,23.0,1.0,23.0,1.0,,0.0,0.0,2,29,False
030200879_,2024-03-01,,blank,47.0,observed,шт,True,,47.0,,23.0,,,,47.0,2,1,23.0,1.0,23.0,1.0,,0.5,0.0,3,31,False
030200879_,2024-04-01,22.0,observed,47.0,observed,шт,True,22.0,47.0,,,23.0,,,47.0,3,1,23.0,1.0,23.0,1.0,,0.6666666666666667,0.0,4,30,False
030200879_,2024-05-01,10.0,observed,25.0,observed,шт,True,10.0,25.0,22.0,,,,,47.0,4,2,22.0,1.0,22.5,2.0,0.7071067811865476,0.5,0.0,5,31,False
030200879_,2024-06-01,22.0,observed,5.0,observed,шт,True,22.0,5.0,10.0,22.0,,,,25.0,5,3,16.0,2.0,18.333333333333332,3.0,7.234178138070234,0.4,0.0,6,30,True
030200879_,2024-07-01,10.0,observed,25.0,observed,шт,True,10.0,25.0,22.0,10.0,22.0,23.0,,5.0,6,4,18.0,3.0,19.25,4.0,6.18465843842649,0.33333333333333337,0.0,7,31,True
030200879_,2024-08-01,-9.0,negative,15.0,observed,шт,True,,15.0,10.0,22.0,10.0,,,25.0,7,5,14.0,3.0,16.0,4.0,6.928203230275509,0.33333333333333337,0.0,8,31,True
030200879_,2024-09-01,,blank,25.0,observed,шт,True,,25.0,,10.0,22.0,,,15.0,8,5,16.0,2.0,16.0,4.0,6.928203230275509,0.33333333333333337,0.0,9,30,True
030200879_,2024-10-01,,blank,25.0,observed,шт,True,,25.0,,,10.0,22.0,,25.0,9,5,10.0,1.0,16.0,4.0,6.928203230275509,0.33333333333333337,0.0,10,31,True
030200879_,2024-11-01,,blank,25.0,observed,шт,True,,25.0,,,,10.0,,25.0,10,5,,0.0,14.0,3.0,6.928203230275509,0.5,0.0,11,30,True
030200879_,2024-12-01,,blank,25.0,observed,шт,True,,25.0,,,,22.0,,25.0,11,5,,0.0,16.0,2.0,8.48528137423857,0.6666666666666667,0.0,12,31,True
030200879_,2025-01-01,,blank,25.0,observed,шт,True,,25.0,,,,10.0,23.0,25.0,12,5,,0.0,10.0,1.0,,0.8333333333333334,0.0,1,31,True
030200879_,2025-02-01,,blank,25.0,observed,шт,True,,25.0,,,,,,25.0,13,5,,0.0,,0.0,,1.0,,2,28,True
030200879_,2025-03-01,,blank,25.0,observed,шт,True,,25.0,,,,,,25.0,14,5,,0.0,,0.0,,1.0,,3,31,True
030200879_,2025-04-01,,blank,25.0,observed,шт,True,,25.0,,,,,22.0,25.0,15,5,,0.0,,0.0,,1.0,,4,30,True
030200879_,2025-05-01,4.0,observed,25.0,observed,шт,True,4.0,25.0,,,,,10.0,25.0,16,5,,0.0,,0.0,,1.0,,5,31,True
030200879_,2025-06-01,,blank,23.0,observed,шт,True,,23.0,4.0,,,,22.0,25.0,17,6,4.0,1.0,4.0,1.0,,0.8333333333333334,0.0,6,30,True
030200879_,2025-07-01,,blank,20.0,observed,шт,True,,20.0,,4.0,,,10.0,23.0,18,6,4.0,1.0,4.0,1.0,,0.8333333333333334,0.0,7,31,True
030200879_,2025-08-01,1.0,observed,20.0,observed,шт,True,1.0,20.0,,,4.0,,,20.0,19,6,4.0,1.0,4.0,1.0,,0.8333333333333334,0.0,8,31,True
030200879_,2025-09-01,,blank,19.0,observed,шт,True,,19.0,1.0,,,,,20.0,20,7,1.0,1.0,2.5,2.0,2.1213203435596424,0.6666666666666667,0.0,9,30,True
030200879_,2025-10-01,,blank,19.0,observed,шт,True,,19.0,,1.0,,,,19.0,21,7,1.0,1.0,2.5,2.0,2.1213203435596424,0.6666666666666667,0.0,10,31,True
030200879_,2025-11-01,,blank,19.0,observed,шт,True,,19.0,,,1.0,4.0,,19.0,22,7,1.0,1.0,2.5,2.0,2.1213203435596424,0.6666666666666667,0.0,11,30,True
030200879_,2025-12-01,,blank,19.0,observed,шт,True,,19.0,,,,,,19.0,23,7,,0.0,1.0,1.0,,0.8333333333333334,0.0,12,31,True
030200879_,2026-01-01,,blank,19.0,observed,шт,True,,19.0,,,,,,19.0,24,7,,0.0,1.0,1.0,,0.8333333333333334,0.0,1,31,True
030200879_,2026-02-01,,blank,19.0,observed,шт,True,,19.0,,,,1.0,,19.0,25,7,,0.0,1.0,1.0,,0.8333333333333334,0.0,2,28,True
030200879_,2026-03-01,,blank,19.0,observed,шт,True,,19.0,,,,,,19.0,26,7,,0.0,,0.0,,1.0,,3,31,True
030200879_,2026-04-01,,blank,18.0,observed,шт,True,,18.0,,,,,,19.0,27,7,,0.0,,0.0,,1.0,,4,30,True
030200879_,2026-05-01,,blank,18.0,observed,шт,True,,18.0,,,,,4.0,18.0,28,7,,0.0,,0.0,,1.0,,5,31,True
030200879_,2026-06-01,18.0,observed,18.0,observed,шт,True,18.0,18.0,,,,,,18.0,29,7,,0.0,,0.0,,1.0,,6,30,True
030200879_,2026-07-01,,blank,,blank,шт,True,,,18.0,,,,,18.0,30,8,18.0,1.0,18.0,1.0,,0.8333333333333334,0.0,7,31,True
030200879_,2026-08-01,,blank,,blank,шт,True,,,,18.0,,,1.0,,31,8,18.0,1.0,18.0,1.0,,0.8333333333333334,0.0,8,31,True
030200879_,2026-09-01,,blank,,blank,шт,False,,,,,18.0,,,,32,8,18.0,1.0,18.0,1.0,,0.8333333333333334,0.0,9,30,True
030200885_,2024-01-01,10.0,observed,140.0,observed,шт,True,10.0,140.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
030200885_,2024-02-01,83.0,observed,130.0,observed,шт,True,83.0,130.0,10.0,,,,,140.0,1,1,10.0,1.0,10.0,1.0,,0.0,0.0,2,29,False
030200885_,2024-03-01,34.0,observed,47.0,observed,шт,True,34.0,47.0,83.0,10.0,,,,130.0,2,2,46.5,2.0,46.5,2.0,51.61879502661797,0.0,0.0,3,31,False
030200885_,2024-04-01,17.0,observed,163.0,observed,шт,True,17.0,163.0,34.0,83.0,10.0,,,47.0,3,3,42.333333333333336,3.0,42.333333333333336,3.0,37.20663023351259,0.0,0.0,4,30,True
030200885_,2024-05-01,19.0,observed,144.0,observed,шт,True,19.0,144.0,17.0,34.0,83.0,,,163.0,4,4,44.666666666666664,3.0,36.0,4.0,32.914029430219166,0.0,0.0,5,31,True
030200885_,2024-06-01,-91.0,negative,125.0,observed,шт,True,,125.0,19.0,17.0,34.0,,,144.0,5,5,23.333333333333332,3.0,32.6,5.0,29.50084744545485,0.0,0.0,6,30,True
030200885_,2024-07-01,5.0,observed,209.0,observed,шт,True,5.0,209.0,,19.0,17.0,10.0,,125.0,6,5,18.0,2.0,32.6,5.0,29.50084744545485,0.16666666666666663,0.0,7,31,True
030200885_,2024-08-01,7.0,observed,208.0,observed,шт,True,7.0,208.0,5.0,,19.0,83.0,,209.0,7,6,12.0,2.0,31.6,5.0,30.525399260288143,0.16666666666666663,0.0,8,31,True
030200885_,2024-09-01,6.0,observed,211.0,observed,шт,True,6.0,211.0,7.0,5.0,,34.0,,208.0,8,7,6.0,2.0,16.4,5.0,11.567194992737004,0.16666666666666663,0.0,9,30,True
030200885_,2024-10-01,1.0,observed,204.0,observed,шт,True,1.0,204.0,6.0,7.0,5.0,17.0,,211.0,9,8,6.0,3.0,10.8,5.0,6.648308055437864,0.16666666666666663,0.0,10,31,True
030200885_,2024-11-01,4.0,observed,213.0,observed,шт,True,4.0,213.0,1.0,6.0,7.0,19.0,,204.0,10,9,4.666666666666667,3.0,7.6,5.0,6.767569726275451,0.16666666666666663,0.0,11,30,True
030200885_,2024-12-01,4.0,observed,210.0,observed,шт,True,4.0,210.0,4.0,1.0,6.0,,,213.0,11,10,3.6666666666666665,3.0,4.6,5.0,2.302172886644263,0.16666666666666663,0.0,12,31,True
030200885_,2025-01-01,2.0,observed,205.0,observed,шт,True,2.0,205.0,4.0,4.0,1.0,5.0,10.0,210.0,12,11,3.0,3.0,4.5,6.0,2.073644135332768,0.0,0.0,1,31,True
030200885_,2025-02-01,28.0,observed,53.0,observed,шт,True,28.0,53.0,2.0,4.0,4.0,7.0,83.0,205.0,13,12,3.3333333333333335,3.0,4.0,6.0,2.2803508501982717,0.0,0.0,2,28,True
030200885_,2025-03-01,2.0,observed,25.0,observed,шт,True,2.0,25.0,28.0,2.0,4.0,6.0,34.0,53.0,14,13,11.333333333333334,3.0,7.5,6.0,10.193134944657604,0.0,0.0,3,31,True
030200885_,2025-04-01,11.0,observed,33.0,observed,шт,True,11.0,33.0,2.0,28.0,2.0,1.0,17.0,25.0,15,14,10.666666666666666,3.0,6.833333333333333,6.0,10.438710009702666,0.0,0.0,4,30,True
030200885_,2025-05-01,8.0,observed,22.0,observed,шт,True,8.0,22.0,11.0,2.0,28.0,4.0,19.0,33.0,16,15,13.666666666666666,3.0,8.5,6.0,10.114346246792225,0.0,0.0,5,31,True
030200885_,2025-06-01,3.0,observed,14.0,observed,шт,True,3.0,14.0,8.0,11.0,2.0,4.0,,22.0,17,16,7.0,3.0,9.166666666666666,6.0,9.887702800280085,0.0,0.0,6,30,True
030200885_,2025-07-01,3.0,observed,20.0,observed,шт,True,3.0,20.0,3.0,8.0,11.0,2.0,5.0,14.0,18,17,7.333333333333333,3.0,9.0,6.0,9.999999999999998,0.0,0.0,7,31,True
030200885_,2025-08-01,,blank,26.0,observed,шт,True,,26.0,3.0,3.0,8.0,28.0,7.0,20.0,19,18,4.666666666666667,3.0,9.166666666666666,6.0,9.867454923467683,0.0,0.0,8,31,True
030200885_,2025-09-01,4.0,observed,26.0,observed,шт,True,4.0,26.0,,3.0,3.0,2.0,6.0,26.0,20,18,3.0,2.0,5.4,5.0,3.9115214431215852,0.16666666666666663,0.0,9,30,True
030200885_,2025-10-01,,blank,22.0,observed,шт,True,,22.0,4.0,,3.0,11.0,1.0,26.0,21,19,3.5,2.0,5.8,5.0,3.563705936241088,0.16666666666666663,0.0,10,31,True
030200885_,2025-11-01,2.0,observed,20.0,observed,шт,True,2.0,20.0,,4.0,,8.0,4.0,22.0,22,19,4.0,1.0,4.5,4.0,2.3804761428476087,0.33333333333333337,0.0,11,30,True
030200885_,2025-12-01,1.0,observed,19.0,observed,шт,True,1.0,19.0,2.0,,4.0,3.0,4.0,20.0,23,20,3.0,2.0,3.0,4.0,0.8164965809277069,0.33333333333333337,0.0,12,31,True
030200885_,2026-01-01,,blank,18.0,observed,шт,True,,18.0,1.0,2.0,,3.0,2.0,19.0,24,21,1.5,2.0,2.5,4.0,1.2909944487357945,0.33333333333333337,0.0,1,31,True
030200885_,2026-02-01,,blank,18.0,observed,шт,True,,18.0,,1.0,2.0,,28.0,18.0,25,21,1.5,2.0,2.3333333333333335,3.0,1.527525231651933,0.5,0.0,2,28,True
030200885_,2026-03-01,,blank,18.0,observed,шт,True,,18.0,,,1.0,4.0,2.0,18.0,26,21,1.0,1.0,2.3333333333333335,3.0,1.527525231651933,0.5,0.0,3,31,True
030200885_,2026-04-01,2.0,observed,18.0,observed,шт,True,2.0,18.0,,,,,11.0,18.0,27,21,,0.0,1.5,2.0,0.7071067811864966,0.6666666666666667,0.0,4,30,True
030200885_,2026-05-01,2.0,observed,15.0,observed,шт,True,2.0,15.0,2.0,,,2.0,8.0,18.0,28,22,2.0,1.0,1.6666666666666667,3.0,0.5773502691895935,0.5,0.0,5,31,True
030200885_,2026-06-01,7.0,observed,13.0,observed,шт,True,7.0,13.0,2.0,2.0,,1.0,3.0,15.0,29,23,2.0,2.0,1.6666666666666667,3.0,0.5773502691895935,0.5,0.0,6,30,True
030200885_,2026-07-01,,blank,6.0,observed,шт,True,,6.0,7.0,2.0,2.0,,3.0,13.0,30,24,3.6666666666666665,3.0,3.6666666666666665,3.0,2.88675134594812,0.5,0.0,7,31,True
030200885_,2026-08-01,2.0,observed,6.0,observed,шт,True,2.0,6.0,,7.0,2.0,,,6.0,31,24,4.5,2.0,3.6666666666666665,3.0,2.88675134594812,0.5,0.0,8,31,True
030200885_,2026-09-01,,blank,8.0,observed,шт,False,,,2.0,,7.0,,4.0,6.0,32,25,4.5,2.0,3.25,4.0,2.499999999999994,0.33333333333333337,0.0,9,30,True
030200886_,2024-01-01,17.0,observed,201.0,observed,шт,True,17.0,201.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
030200886_,2024-02-01,5.0,observed,184.0,observed,шт,True,5.0,184.0,17.0,,,,,201.0,1,1,17.0,1.0,17.0,1.0,,0.0,0.0,2,29,False
030200886_,2024-03-01,,blank,179.0,observed,шт,True,,179.0,5.0,17.0,,,,184.0,2,2,11.0,2.0,11.0,2.0,8.48528137423857,0.0,0.0,3,31,False
030200886_,2024-04-01,1.0,observed,179.0,observed,шт,True,1.0,179.0,,5.0,17.0,,,179.0,3,2,11.0,2.0,11.0,2.0,8.48528137423857,0.33333333333333337,0.0,4,30,False
030200886_,2024-05-01,4.0,observed,176.0,observed,шт,True,4.0,176.0,1.0,,5.0,,,179.0,4,3,3.0,2.0,7.666666666666667,3.0,8.32666399786453,0.25,0.0,5,31,True
030200886_,2024-06-01,7.0,observed,152.0,observed,шт,True,7.0,152.0,4.0,1.0,,,,176.0,5,4,2.5,2.0,6.75,4.0,7.041543391425869,0.19999999999999996,0.0,6,30,True
030200886_,2024-07-01,60.0,observed,145.0,observed,шт,True,60.0,145.0,7.0,4.0,1.0,17.0,,152.0,6,5,4.0,3.0,6.8,5.0,6.099180272790763,0.16666666666666663,0.0,7,31,True
030200886_,2024-08-01,6.0,observed,85.0,observed,шт,True,6.0,85.0,60.0,7.0,4.0,5.0,,145.0,7,6,23.666666666666668,3.0,15.4,5.0,25.02598649404255,0.16666666666666663,0.0,8,31,True
030200886_,2024-09-01,15.0,observed,83.0,observed,шт,True,15.0,83.0,6.0,60.0,7.0,,,85.0,8,7,24.333333333333332,3.0,15.6,5.0,24.925890154616347,0.16666666666666663,0.0,9,30,True
030200886_,2024-10-01,,blank,67.0,observed,шт,True,,67.0,15.0,6.0,60.0,1.0,,83.0,9,8,27.0,3.0,15.5,6.0,22.295739503322157,0.0,0.0,10,31,True
030200886_,2024-11-01,15.0,observed,67.0,observed,шт,True,15.0,67.0,,15.0,6.0,4.0,,67.0,10,8,10.5,2.0,18.4,5.0,23.628372775119324,0.16666666666666663,0.0,11,30,True
030200886_,2024-12-01,7.0,observed,52.0,observed,шт,True,7.0,52.0,15.0,,15.0,7.0,,67.0,11,9,15.0,2.0,20.6,5.0,22.434348664492134,0.16666666666666663,0.0,12,31,True
030200886_,2025-01-01,2.0,observed,45.0,observed,шт,True,2.0,45.0,7.0,15.0,,60.0,17.0,52.0,12,10,11.0,2.0,20.6,5.0,22.434348664492134,0.16666666666666663,0.0,1,31,True
030200886_,2025-02-01,,blank,35.0,observed,шт,True,,35.0,2.0,7.0,15.0,6.0,5.0,45.0,13,11,8.0,3.0,9.0,5.0,5.787918451395123,0.16666666666666663,0.0,2,28,True
030200886_,2025-03-01,3.0,observed,35.0,observed,шт,True,3.0,35.0,,2.0,7.0,15.0,,35.0,14,11,4.5,2.0,9.75,4.0,6.396613687465175,0.33333333333333337,0.0,3,31,True
030200886_,2025-04-01,5.0,observed,34.0,observed,шт,True,5.0,34.0,3.0,,2.0,,1.0,35.0,15,12,2.5,2.0,6.75,4.0,5.909032633745293,0.33333333333333337,0.0,4,30,True
030200886_,2025-05-01,10.0,observed,32.0,observed,шт,True,10.0,32.0,5.0,3.0,,15.0,4.0,34.0,16,13,4.0,2.0,6.4,5.0,5.176871642217926,0.16666666666666663,0.0,5,31,True
030200886_,2025-06-01,,blank,22.0,observed,шт,True,,22.0,10.0,5.0,3.0,7.0,7.0,32.0,17,14,6.0,3.0,5.4,5.0,3.209361307176263,0.16666666666666663,0.0,6,30,True
030200886_,2025-07-01,32.0,observed,52.0,observed,шт,True,32.0,52.0,,10.0,5.0,2.0,60.0,22.0,18,14,7.5,2.0,5.0,4.0,3.559026084010462,0.33333333333333337,0.0,7,31,True
030200886_,2025-08-01,16.0,observed,35.0,observed,шт,True,16.0,35.0,32.0,,10.0,,6.0,52.0,19,15,21.0,2.0,12.5,4.0,13.329166015421476,0.33333333333333337,0.0,8,31,True
030200886_,2025-09-01,-2.0,negative,19.0,observed,шт,True,,19.0,16.0,32.0,,3.0,15.0,35.0,20,16,24.0,2.0,13.2,5.0,11.649034294738774,0.16666666666666663,0.0,9,30,True
030200886_,2025-10-01,,blank,21.0,observed,шт,True,,21.0,,16.0,32.0,5.0,,19.0,21,16,24.0,2.0,15.75,4.0,11.729592206608611,0.33333333333333337,0.0,10,31,True
030200886_,2025-11-01,3.0,observed,21.0,observed,шт,True,3.0,21.0,,,16.0,10.0,15.0,21.0,22,16,16.0,1.0,19.333333333333332,3.0,11.37248140615466,0.5,0.0,11,30,True
030200886_,2025-12-01,18.0,observed,20.0,observed,шт,True,18.0,20.0,3.0,,,,7.0,21.0,23,17,3.0,1.0,17.0,3.0,14.525839046333957,0.5,0.0,12,31,True
030200886_,2026-01-01,,blank,4.0,observed,шт,True,,4.0,18.0,3.0,,32.0,2.0,20.0,24,18,10.5,2.0,17.25,4.0,11.870832602082585,0.33333333333333337,0.0,1,31,True
030200886_,2026-02-01,7.0,observed,19.0,observed,шт,True,7.0,19.0,,18.0,3.0,16.0,,4.0,25,18,10.5,2.0,12.333333333333334,3.0,8.144527815247091,0.5,0.0,2,28,True
030200886_,2026-03-01,3.0,observed,12.0,observed,шт,True,3.0,12.0,7.0,,18.0,,3.0,19.0,26,19,12.5,2.0,9.333333333333334,3.0,7.767453465154048,0.5,0.0,3,31,True
030200886_,2026-04-01,12.0,observed,8.0,observed,шт,True,12.0,8.0,3.0,7.0,,,5.0,12.0,27,20,5.0,2.0,7.75,4.0,7.088723439378928,0.33333333333333337,0.0,4,30,True
030200886_,2026-05-01,2.0,observed,6.0,observed,шт,True,2.0,6.0,12.0,3.0,7.0,3.0,10.0,8.0,28,21,7.333333333333333,3.0,8.6,5.0,6.426507605223863,0.16666666666666663,0.0,5,31,True
030200886_,2026-06-01,6.0,observed,20.0,observed,шт,True,6.0,20.0,2.0,12.0,3.0,18.0,,6.0,29,22,5.666666666666667,3.0,8.4,5.0,6.655824516917506,0.16666666666666663,0.0,6,30,True
030200886_,2026-07-01,9.0,observed,27.0,observed,шт,True,9.0,27.0,6.0,2.0,12.0,,32.0,20.0,30,23,6.666666666666667,3.0,6.0,5.0,3.937003937005927,0.16666666666666663,0.0,7,31,True
030200886_,2026-08-01,2.0,observed,19.0,observed,шт,True,2.0,19.0,9.0,6.0,2.0,7.0,16.0,27.0,31,24,5.666666666666667,3.0,6.5,6.0,3.728270376461467,0.0,0.0,8,31,True
030200886_,2026-09-01,3.0,observed,17.0,observed,шт,False,,,2.0,9.0,6.0,3.0,,19.0,32,25,5.666666666666667,3.0,5.666666666666667,6.0,4.131182235954594,0.0,0.0,9,30,True
030200889_,2024-01-01,,blank,253.0,observed,шт,True,,253.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
030200889_,2024-02-01,,blank,253.0,observed,шт,True,,253.0,,,,,,253.0,1,0,,0.0,,0.0,,1.0,,2,29,False
030200889_,2024-03-01,,blank,253.0,observed,шт,True,,253.0,,,,,,253.0,2,0,,0.0,,0.0,,1.0,,3,31,False
030200889_,2024-04-01,,blank,254.0,observed,шт,True,,254.0,,,,,,253.0,3,0,,0.0,,0.0,,1.0,,4,30,False
030200889_,2024-05-01,,blank,252.0,observed,шт,True,,252.0,,,,,,254.0,4,0,,0.0,,0.0,,1.0,,5,31,False
030200889_,2024-06-01,,blank,252.0,observed,шт,True,,252.0,,,,,,252.0,5,0,,0.0,,0.0,,1.0,,6,30,False
030200889_,2024-07-01,1.0,observed,252.0,observed,шт,True,1.0,252.0,,,,,,252.0,6,0,,0.0,,0.0,,1.0,,7,31,False
030200889_,2024-08-01,,blank,251.0,observed,шт,True,,251.0,1.0,,,,,252.0,7,1,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,8,31,False
030200889_,2024-09-01,,blank,255.0,observed,шт,True,,255.0,,1.0,,,,251.0,8,1,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,9,30,False
030200889_,2024-10-01,,blank,255.0,observed,шт,True,,255.0,,,1.0,,,255.0,9,1,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,10,31,False
030200889_,2024-11-01,,blank,255.0,observed,шт,True,,255.0,,,,,,255.0,10,1,,0.0,1.0,1.0,,0.8333333333333334,0.0,11,30,False
030200889_,2024-12-01,,blank,255.0,observed,шт,True,,255.0,,,,,,255.0,11,1,,0.0,1.0,1.0,,0.8333333333333334,0.0,12,31,False
030200889_,2025-01-01,,blank,255.0,observed,шт,True,,255.0,,,,1.0,,255.0,12,1,,0.0,1.0,1.0,,0.8333333333333334,0.0,1,31,False
030200889_,2025-02-01,,blank,105.0,observed,шт,True,,105.0,,,,,,255.0,13,1,,0.0,,0.0,,1.0,,2,28,False
030200889_,2025-03-01,,blank,105.0,observed,шт,True,,105.0,,,,,,105.0,14,1,,0.0,,0.0,,1.0,,3,31,False
030200889_,2025-04-01,,blank,105.0,observed,шт,True,,105.0,,,,,,105.0,15,1,,0.0,,0.0,,1.0,,4,30,False
030200889_,2025-05-01,,blank,105.0,observed,шт,True,,105.0,,,,,,105.0,16,1,,0.0,,0.0,,1.0,,5,31,False
030200889_,2025-06-01,,blank,105.0,observed,шт,True,,105.0,,,,,,105.0,17,1,,0.0,,0.0,,1.0,,6,30,False
030200889_,2025-07-01,,blank,94.0,observed,шт,True,,94.0,,,,,1.0,105.0,18,1,,0.0,,0.0,,1.0,,7,31,False
030200889_,2025-08-01,,blank,94.0,observed,шт,True,,94.0,,,,,,94.0,19,1,,0.0,,0.0,,1.0,,8,31,False
030200889_,2025-09-01,,blank,94.0,observed,шт,True,,94.0,,,,,,94.0,20,1,,0.0,,0.0,,1.0,,9,30,False
030200889_,2025-10-01,,blank,94.0,observed,шт,True,,94.0,,,,,,94.0,21,1,,0.0,,0.0,,1.0,,10,31,False
030200889_,2025-11-01,1.0,observed,94.0,observed,шт,True,1.0,94.0,,,,,,94.0,22,1,,0.0,,0.0,,1.0,,11,30,False
030200889_,2025-12-01,,blank,93.0,observed,шт,True,,93.0,1.0,,,,,94.0,23,2,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,12,31,False
030200889_,2026-01-01,,blank,93.0,observed,шт,True,,93.0,,1.0,,,,93.0,24,2,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,1,31,False
030200889_,2026-02-01,,blank,93.0,observed,шт,True,,93.0,,,1.0,,,93.0,25,2,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,2,28,False
030200889_,2026-03-01,2.0,observed,93.0,observed,шт,True,2.0,93.0,,,,,,93.0,26,2,,0.0,1.0,1.0,,0.8333333333333334,0.0,3,31,False
030200889_,2026-04-01,,blank,91.0,observed,шт,True,,91.0,2.0,,,,,93.0,27,3,2.0,1.0,1.5,2.0,0.7071067811865476,0.6666666666666667,0.0,4,30,True
030200889_,2026-05-01,,blank,91.0,observed,шт,True,,91.0,,2.0,,1.0,,91.0,28,3,2.0,1.0,1.5,2.0,0.7071067811865476,0.6666666666666667,0.0,5,31,True
030200889_,2026-06-01,,blank,91.0,observed,шт,True,,91.0,,,2.0,,,91.0,29,3,2.0,1.0,2.0,1.0,,0.8333333333333334,0.0,6,30,True
030200889_,2026-07-01,3.0,observed,91.0,observed,шт,True,3.0,91.0,,,,,,91.0,30,3,,0.0,2.0,1.0,,0.8333333333333334,0.0,7,31,True
030200889_,2026-08-01,,blank,88.0,observed,шт,True,,88.0,3.0,,,,,91.0,31,4,3.0,1.0,2.5,2.0,0.7071067811865476,0.6666666666666667,0.0,8,31,True
030200889_,2026-09-01,,blank,88.0,observed,шт,False,,,,3.0,,2.0,,88.0,32,4,3.0,1.0,2.5,2.0,0.7071067811865476,0.6666666666666667,0.0,9,30,True
030200890_,2024-01-01,1.0,observed,203.0,observed,шт,True,1.0,203.0,,,,,,,0,0,,0.0,,0.0,,,,1,31,False
030200890_,2024-02-01,,blank,202.0,observed,шт,True,,202.0,1.0,,,,,203.0,1,1,1.0,1.0,1.0,1.0,,0.0,0.0,2,29,False
030200890_,2024-03-01,,blank,202.0,observed,шт,True,,202.0,,1.0,,,,202.0,2,1,1.0,1.0,1.0,1.0,,0.5,0.0,3,31,False
030200890_,2024-04-01,,blank,203.0,observed,шт,True,,203.0,,,1.0,,,202.0,3,1,1.0,1.0,1.0,1.0,,0.6666666666666667,0.0,4,30,False
030200890_,2024-05-01,,blank,201.0,observed,шт,True,,201.0,,,,,,203.0,4,1,,0.0,1.0,1.0,,0.75,0.0,5,31,False
030200890_,2024-06-01,1.0,observed,201.0,observed,шт,True,1.0,201.0,,,,,,201.0,5,1,,0.0,1.0,1.0,,0.8,0.0,6,30,False
030200890_,2024-07-01,11.0,observed,200.0,observed,шт,True,11.0,200.0,1.0,,,1.0,,201.0,6,2,1.0,1.0,1.0,2.0,0.0,0.6666666666666667,0.0,7,31,False
030200890_,2024-08-01,,blank,189.0,observed,шт,True,,189.0,11.0,1.0,,,,200.0,7,3,6.0,2.0,6.0,2.0,7.0710678118654755,0.6666666666666667,0.0,8,31,True
030200890_,2024-09-01,1.0,observed,193.0,observed,шт,True,1.0,193.0,,11.0,1.0,,,189.0,8,3,6.0,2.0,6.0,2.0,7.0710678118654755,0.6666666666666667,0.0,9,30,True
030200890_,2024-10-01,,blank,192.0,observed,шт,True,,192.0,1.0,,11.0,,,193.0,9,4,6.0,2.0,4.333333333333333,3.0,5.773502691896257,0.5,0.0,10,31,True
030200890_,2024-11-01,,blank,192.0,observed,шт,True,,192.0,,1.0,,,,192.0,10,4,1.0,1.0,4.333333333333333,3.0,5.773502691896257,0.5,0.0,11,30,True
030200890_,2024-12-01,,blank,192.0,observed,шт,True,,192.0,,,1.0,1.0,,192.0,11,4,1.0,1.0,4.333333333333333,3.0,5.773502691896257,0.5,0.0,12,31,True
030200890_,2025-01-01,,blank,192.0,observed,шт,True,,192.0,,,,11.0,1.0,192.0,12,4,,0.0,6.0,2.0,7.071067811865475,0.6666666666666667,0.0,1,31,True
030200890_,2025-02-01,,blank,22.0,observed,шт,True,,22.0,,,,,,192.0,13,4,,0.0,1.0,1.0,,0.8333333333333334,0.0,2,28,True
030200890_,2025-03-01,1.0,observed,22.0,observed,шт,True,1.0,22.0,,,,1.0,,22.0,14,4,,0.0,1.0,1.0,,0.8333333333333334,0.0,3,31,True
030200890_,2025-04-01,,blank,21.0,observed,шт,True,,21.0,1.0,,,,,22.0,15,5,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,4,30,True
030200890_,2025-05-01,,blank,21.0,observed,шт,True,,21.0,,1.0,,,,21.0,16,5,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,5,31,True
030200890_,2025-06-01,,blank,21.0,observed,шт,True,,21.0,,,1.0,,1.0,21.0,17,5,1.0,1.0,1.0,1.0,,0.8333333333333334,0.0,6,30,True
030200890_,2025-07-01,,blank,18.0,observed,шт,True,,18.0,,,,,11.0,21.0,18,5,,0.0,1.0,1.0,,0.8333333333333334,0.0,7,31,True
030200890_,2025-08-01,3.0,observed,18.0,observed,шт,True,3.0,18.0,,,,,,18.0,19,5,,0.0,1.0,1.0,,0.8333333333333334,0.0,8,31,True
