sku,month,sales_qty_raw,sales_status,transactions_signed_qty,transactions_positive_qty,transaction_unknown_qty_rows,comparable,matches_signed,matches_positive,difference_signed
010700140_,2024-06-01,,blank,,,,False,False,False,
010700140_,2024-07-01,,blank,,,,False,False,False,
010700140_,2024-08-01,,blank,,,,False,False,False,
010700140_,2024-09-01,,blank,,,,False,False,False,
010700140_,2024-10-01,,blank,,,,False,False,False,
010700140_,2024-11-01,,blank,,,,False,False,False,
010700140_,2024-12-01,,blank,,,,False,False,False,
010700140_,2025-01-01,,blank,6.0,6.0,0.0,False,False,False,
010700140_,2025-02-01,,blank,,,,False,False,False,
010700140_,2025-03-01,,blank,,,,False,False,False,
010700140_,2025-04-01,,blank,,,,False,False,False,
010700140_,2025-05-01,,blank,,,,False,False,False,
010700140_,2025-06-01,,blank,,,,False,False,False,
010700140_,2025-07-01,1.0,observed,,,,False,False,False,
010700140_,2025-08-01,,blank,,,,False,False,False,
010700140_,2025-09-01,,blank,,,,False,False,False,
010700140_,2025-10-01,,blank,,,,False,False,False,
010700140_,2025-11-01,,blank,,,,False,False,False,
010700140_,2025-12-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700140_,2026-01-01,,blank,,,,False,False,False,
010700140_,2026-02-01,,blank,,,,False,False,False,
010700140_,2026-03-01,,blank,,,,False,False,False,
010700140_,2026-04-01,,blank,,,,False,False,False,
010700140_,2026-05-01,,blank,,,,False,False,False,
010700140_,2026-06-01,,blank,,,,False,False,False,
010700140_,2026-07-01,,blank,,,,False,False,False,
010700140_,2026-08-01,,blank,,,,False,False,False,
010700141_,2024-01-01,,blank,,,,False,False,False,
010700141_,2024-02-01,,blank,,,,False,False,False,
010700141_,2024-03-01,,blank,,,,False,False,False,
010700141_,2024-04-01,,blank,,,,False,False,False,
010700141_,2024-05-01,,blank,,,,False,False,False,
010700141_,2024-06-01,,blank,,,,False,False,False,
010700141_,2024-07-01,,blank,,,,False,False,False,
010700141_,2024-08-01,,blank,,,,False,False,False,
010700141_,2024-09-01,,blank,,,,False,False,False,
010700141_,2024-10-01,,blank,,,,False,False,False,
010700141_,2024-11-01,,blank,,,,False,False,False,
010700141_,2024-12-01,1.0,observed,,,,False,False,False,
010700141_,2025-01-01,,blank,,,,False,False,False,
010700141_,2025-02-01,,blank,,,,False,False,False,
010700141_,2025-03-01,,blank,,,,False,False,False,
010700141_,2025-04-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
010700141_,2025-05-01,,blank,,,,False,False,False,
010700141_,2025-06-01,,blank,,,,False,False,False,
010700141_,2025-07-01,,blank,,,,False,False,False,
010700141_,2025-08-01,,blank,,,,False,False,False,
010700141_,2025-09-01,,blank,,,,False,False,False,
010700141_,2025-10-01,,blank,,,,False,False,False,
010700141_,2025-11-01,,blank,,,,False,False,False,
010700141_,2025-12-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700141_,2026-01-01,,blank,,,,False,False,False,
010700141_,2026-02-01,,blank,,,,False,False,False,
010700141_,2026-03-01,,blank,,,,False,False,False,
010700141_,2026-04-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700141_,2026-05-01,,blank,,,,False,False,False,
010700141_,2026-06-01,,blank,,,,False,False,False,
010700141_,2026-07-01,,blank,,,,False,False,False,
010700141_,2026-08-01,,blank,,,,False,False,False,
010700142_,2024-01-01,,blank,,,,False,False,False,
010700142_,2024-02-01,,blank,,,,False,False,False,
010700142_,2024-03-01,,blank,,,,False,False,False,
010700142_,2024-04-01,,blank,,,,False,False,False,
010700142_,2024-05-01,,blank,,,,False,False,False,
010700142_,2024-06-01,,blank,,,,False,False,False,
010700142_,2024-07-01,,blank,,,,False,False,False,
010700142_,2024-08-01,,blank,,,,False,False,False,
010700142_,2024-09-01,,blank,,,,False,False,False,
010700142_,2024-10-01,,blank,,,,False,False,False,
010700142_,2024-11-01,,blank,,,,False,False,False,
010700142_,2024-12-01,,blank,,,,False,False,False,
010700142_,2025-01-01,,blank,,,,False,False,False,
010700142_,2025-02-01,,blank,,,,False,False,False,
010700142_,2025-03-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700142_,2025-04-01,,blank,,,,False,False,False,
010700142_,2025-05-01,,blank,,,,False,False,False,
010700142_,2025-06-01,,blank,,,,False,False,False,
010700142_,2025-07-01,,blank,,,,False,False,False,
010700142_,2025-08-01,,blank,,,,False,False,False,
010700142_,2025-09-01,,blank,,,,False,False,False,
010700142_,2025-10-01,,blank,,,,False,False,False,
010700142_,2025-11-01,,blank,,,,False,False,False,
010700142_,2025-12-01,,blank,,,,False,False,False,
010700142_,2026-01-01,,blank,,,,False,False,False,
010700142_,2026-02-01,,blank,,,,False,False,False,
010700142_,2026-03-01,,blank,,,,False,False,False,
010700142_,2026-04-01,,blank,,,,False,False,False,
010700142_,2026-05-01,,blank,,,,False,False,False,
010700142_,2026-06-01,,blank,,,,False,False,False,
010700142_,2026-07-01,,blank,,,,False,False,False,
010700142_,2026-08-01,,blank,,,,False,False,False,
010700143_,2024-01-01,,blank,,,,False,False,False,
010700143_,2024-02-01,,blank,,,,False,False,False,
010700143_,2024-03-01,,blank,,,,False,False,False,
010700143_,2024-04-01,,blank,,,,False,False,False,
010700143_,2024-05-01,,blank,,,,False,False,False,
010700143_,2024-06-01,,blank,,,,False,False,False,
010700143_,2024-07-01,,blank,,,,False,False,False,
010700143_,2024-08-01,,blank,,,,False,False,False,
010700143_,2024-09-01,,blank,,,,False,False,False,
010700143_,2024-10-01,,blank,,,,False,False,False,
010700143_,2024-11-01,,blank,,,,False,False,False,
010700143_,2024-12-01,,blank,,,,False,False,False,
010700143_,2025-01-01,,blank,,,,False,False,False,
010700143_,2025-02-01,,blank,,,,False,False,False,
010700143_,2025-03-01,,blank,,,,False,False,False,
010700143_,2025-04-01,,blank,,,,False,False,False,
010700143_,2025-05-01,,blank,,,,False,False,False,
010700143_,2025-06-01,,blank,,,,False,False,False,
010700143_,2025-07-01,,blank,,,,False,False,False,
010700143_,2025-08-01,,blank,,,,False,False,False,
010700143_,2025-09-01,,blank,,,,False,False,False,
010700143_,2025-10-01,,blank,,,,False,False,False,
010700143_,2025-11-01,,blank,,,,False,False,False,
010700143_,2025-12-01,,blank,,,,False,False,False,
010700143_,2026-01-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700143_,2026-02-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
010700143_,2026-03-01,,blank,,,,False,False,False,
010700143_,2026-04-01,,blank,,,,False,False,False,
010700143_,2026-05-01,,blank,,,,False,False,False,
010700143_,2026-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700143_,2026-07-01,,blank,,,,False,False,False,
010700143_,2026-08-01,,blank,,,,False,False,False,
010700144_,2024-01-01,5.0,observed,,,,False,False,False,
010700144_,2024-02-01,,blank,,,,False,False,False,
010700144_,2024-03-01,8.0,observed,,,,False,False,False,
010700144_,2024-04-01,8.0,observed,,,,False,False,False,
010700144_,2024-05-01,5.0,observed,,,,False,False,False,
010700144_,2024-06-01,1.0,observed,,,,False,False,False,
010700144_,2024-07-01,4.0,observed,,,,False,False,False,
010700144_,2024-08-01,,blank,,,,False,False,False,
010700144_,2024-09-01,,blank,,,,False,False,False,
010700144_,2024-10-01,1.0,observed,,,,False,False,False,
010700144_,2024-11-01,1.0,observed,,,,False,False,False,
010700144_,2024-12-01,,blank,,,,False,False,False,
010700144_,2025-01-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
010700144_,2025-02-01,,blank,,,,False,False,False,
010700144_,2025-03-01,,blank,,,,False,False,False,
010700144_,2025-04-01,9.0,observed,8.0,8.0,0.0,True,False,False,-1.0
010700144_,2025-05-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
010700144_,2025-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700144_,2025-07-01,,blank,,,,False,False,False,
010700144_,2025-08-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
010700144_,2025-09-01,1.0,observed,,,,False,False,False,
010700144_,2025-10-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
010700144_,2025-11-01,,blank,,,,False,False,False,
010700144_,2025-12-01,,blank,,,,False,False,False,
010700144_,2026-01-01,,blank,,,,False,False,False,
010700144_,2026-02-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
010700144_,2026-03-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700144_,2026-04-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700144_,2026-05-01,,blank,,,,False,False,False,
010700144_,2026-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700144_,2026-07-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700144_,2026-08-01,,blank,,,,False,False,False,
010700145_,2024-01-01,,blank,,,,False,False,False,
010700145_,2024-02-01,,blank,,,,False,False,False,
010700145_,2024-03-01,,blank,,,,False,False,False,
010700145_,2024-04-01,,blank,,,,False,False,False,
010700145_,2024-05-01,,blank,,,,False,False,False,
010700145_,2024-06-01,,blank,,,,False,False,False,
010700145_,2024-07-01,,blank,,,,False,False,False,
010700145_,2024-08-01,,blank,,,,False,False,False,
010700145_,2024-09-01,,blank,,,,False,False,False,
010700145_,2024-10-01,1.0,observed,,,,False,False,False,
010700145_,2024-11-01,,blank,,,,False,False,False,
010700145_,2024-12-01,,blank,,,,False,False,False,
010700145_,2025-01-01,,blank,,,,False,False,False,
010700145_,2025-02-01,,blank,,,,False,False,False,
010700145_,2025-03-01,,blank,,,,False,False,False,
010700145_,2025-04-01,,blank,,,,False,False,False,
010700145_,2025-05-01,,blank,,,,False,False,False,
010700145_,2025-06-01,,blank,,,,False,False,False,
010700145_,2025-07-01,,blank,,,,False,False,False,
010700145_,2025-08-01,,blank,,,,False,False,False,
010700145_,2025-09-01,,blank,,,,False,False,False,
010700145_,2025-10-01,,blank,,,,False,False,False,
010700145_,2025-11-01,,blank,,,,False,False,False,
010700145_,2025-12-01,,blank,,,,False,False,False,
010700145_,2026-01-01,,blank,,,,False,False,False,
010700145_,2026-02-01,,blank,,,,False,False,False,
010700145_,2026-03-01,,blank,,,,False,False,False,
010700145_,2026-04-01,,blank,,,,False,False,False,
010700145_,2026-05-01,,blank,,,,False,False,False,
010700145_,2026-06-01,,blank,,,,False,False,False,
010700145_,2026-07-01,,blank,,,,False,False,False,
010700145_,2026-08-01,,blank,,,,False,False,False,
010700146_,2024-01-01,18.0,observed,,,,False,False,False,
010700146_,2024-02-01,2.0,observed,,,,False,False,False,
010700146_,2024-03-01,1.0,observed,,,,False,False,False,
010700146_,2024-04-01,16.0,observed,,,,False,False,False,
010700146_,2024-05-01,5.0,observed,,,,False,False,False,
010700146_,2024-06-01,3.0,observed,,,,False,False,False,
010700146_,2024-07-01,13.0,observed,,,,False,False,False,
010700146_,2024-08-01,1.0,observed,,,,False,False,False,
010700146_,2024-09-01,2.0,observed,,,,False,False,False,
010700146_,2024-10-01,1.0,observed,,,,False,False,False,
010700146_,2024-11-01,1.0,observed,,,,False,False,False,
010700146_,2024-12-01,,blank,,,,False,False,False,
010700146_,2025-01-01,5.0,observed,7.0,7.0,0.0,True,False,False,2.0
010700146_,2025-02-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
010700146_,2025-03-01,,blank,,,,False,False,False,
010700146_,2025-04-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
010700146_,2025-05-01,1.0,observed,,,,False,False,False,
010700146_,2025-06-01,2.0,observed,,,,False,False,False,
010700146_,2025-07-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
010700146_,2025-08-01,3.0,observed,2.0,2.0,0.0,True,False,False,-1.0
010700146_,2025-09-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700146_,2025-10-01,14.0,observed,7.0,7.0,0.0,True,False,False,-7.0
010700146_,2025-11-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700146_,2025-12-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700146_,2026-01-01,,blank,,,,False,False,False,
010700146_,2026-02-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
010700146_,2026-03-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700146_,2026-04-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
010700146_,2026-05-01,,blank,,,,False,False,False,
010700146_,2026-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700146_,2026-07-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700146_,2026-08-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
010700147_,2024-01-01,1.0,observed,,,,False,False,False,
010700147_,2024-02-01,,blank,,,,False,False,False,
010700147_,2024-03-01,1.0,observed,,,,False,False,False,
010700147_,2024-04-01,1.0,observed,,,,False,False,False,
010700147_,2024-05-01,,blank,,,,False,False,False,
010700147_,2024-06-01,,blank,,,,False,False,False,
010700147_,2024-07-01,,blank,,,,False,False,False,
010700147_,2024-08-01,,blank,,,,False,False,False,
010700147_,2024-09-01,1.0,observed,,,,False,False,False,
010700147_,2024-10-01,1.0,observed,,,,False,False,False,
010700147_,2024-11-01,1.0,observed,,,,False,False,False,
010700147_,2024-12-01,3.0,observed,,,,False,False,False,
010700147_,2025-01-01,4.0,observed,3.0,3.0,0.0,True,False,False,-1.0
010700147_,2025-02-01,4.0,observed,,,,False,False,False,
010700147_,2025-03-01,,blank,,,,False,False,False,
010700147_,2025-04-01,1.0,observed,,,,False,False,False,
010700147_,2025-05-01,,blank,,,,False,False,False,
010700147_,2025-06-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700147_,2025-07-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700147_,2025-08-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700147_,2025-09-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
010700147_,2025-10-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
010700147_,2025-11-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700147_,2025-12-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
010700147_,2026-01-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700147_,2026-02-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700147_,2026-03-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700147_,2026-04-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700147_,2026-05-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
010700147_,2026-06-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
010700147_,2026-07-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700147_,2026-08-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700148_,2024-01-01,1.0,observed,,,,False,False,False,
010700148_,2024-02-01,-1.0,negative,,,,False,False,False,
010700148_,2024-03-01,2.0,observed,,,,False,False,False,
010700148_,2024-04-01,1.0,observed,,,,False,False,False,
010700148_,2024-05-01,,blank,,,,False,False,False,
010700148_,2024-06-01,,blank,,,,False,False,False,
010700148_,2024-07-01,,blank,,,,False,False,False,
010700148_,2024-08-01,1.0,observed,,,,False,False,False,
010700148_,2024-09-01,,blank,,,,False,False,False,
010700148_,2024-10-01,,blank,,,,False,False,False,
010700148_,2024-11-01,1.0,observed,,,,False,False,False,
010700148_,2024-12-01,,blank,,,,False,False,False,
010700148_,2025-01-01,,blank,,,,False,False,False,
010700148_,2025-02-01,4.0,observed,2.0,2.0,0.0,True,False,False,-2.0
010700148_,2025-03-01,,blank,,,,False,False,False,
010700148_,2025-04-01,1.0,observed,,,,False,False,False,
010700148_,2025-05-01,,blank,,,,False,False,False,
010700148_,2025-06-01,,blank,,,,False,False,False,
010700148_,2025-07-01,,blank,,,,False,False,False,
010700148_,2025-08-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700148_,2025-09-01,,blank,,,,False,False,False,
010700148_,2025-10-01,8.0,observed,6.0,6.0,0.0,True,False,False,-2.0
010700148_,2025-11-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700148_,2025-12-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700148_,2026-01-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700148_,2026-02-01,4.0,observed,5.0,5.0,0.0,True,False,False,1.0
010700148_,2026-03-01,,blank,,,,False,False,False,
010700148_,2026-04-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
010700148_,2026-05-01,,blank,,,,False,False,False,
010700148_,2026-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700148_,2026-07-01,,blank,,,,False,False,False,
010700148_,2026-08-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700149_,2024-01-01,,blank,,,,False,False,False,
010700149_,2024-02-01,,blank,,,,False,False,False,
010700149_,2024-03-01,,blank,,,,False,False,False,
010700149_,2024-04-01,,blank,,,,False,False,False,
010700149_,2024-05-01,1.0,observed,,,,False,False,False,
010700149_,2024-06-01,2.0,observed,,,,False,False,False,
010700149_,2024-07-01,2.0,observed,,,,False,False,False,
010700149_,2024-08-01,,blank,,,,False,False,False,
010700149_,2024-09-01,1.0,observed,,,,False,False,False,
010700149_,2024-10-01,,blank,,,,False,False,False,
010700149_,2024-11-01,,blank,,,,False,False,False,
010700149_,2024-12-01,,blank,,,,False,False,False,
010700149_,2025-01-01,1.0,observed,,,,False,False,False,
010700149_,2025-02-01,1.0,observed,,,,False,False,False,
010700149_,2025-03-01,1.0,observed,,,,False,False,False,
010700149_,2025-04-01,,blank,,,,False,False,False,
010700149_,2025-05-01,,blank,,,,False,False,False,
010700149_,2025-06-01,,blank,,,,False,False,False,
010700149_,2025-07-01,,blank,,,,False,False,False,
010700149_,2025-08-01,,blank,,,,False,False,False,
010700149_,2025-09-01,,blank,,,,False,False,False,
010700149_,2025-10-01,,blank,,,,False,False,False,
010700149_,2025-11-01,4.0,observed,5.0,5.0,0.0,True,False,False,1.0
010700149_,2025-12-01,,blank,,,,False,False,False,
010700149_,2026-01-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700149_,2026-02-01,,blank,,,,False,False,False,
010700149_,2026-03-01,,blank,,,,False,False,False,
010700149_,2026-04-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700149_,2026-05-01,,blank,,,,False,False,False,
010700149_,2026-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700149_,2026-07-01,,blank,,,,False,False,False,
010700149_,2026-08-01,,blank,,,,False,False,False,
010700150_,2024-01-01,,blank,,,,False,False,False,
010700150_,2024-02-01,,blank,,,,False,False,False,
010700150_,2024-03-01,,blank,,,,False,False,False,
010700150_,2024-04-01,,blank,,,,False,False,False,
010700150_,2024-05-01,,blank,,,,False,False,False,
010700150_,2024-06-01,,blank,,,,False,False,False,
010700150_,2024-07-01,,blank,,,,False,False,False,
010700150_,2024-08-01,,blank,,,,False,False,False,
010700150_,2024-09-01,,blank,,,,False,False,False,
010700150_,2024-10-01,,blank,,,,False,False,False,
010700150_,2024-11-01,,blank,,,,False,False,False,
010700150_,2024-12-01,,blank,,,,False,False,False,
010700150_,2025-01-01,,blank,,,,False,False,False,
010700150_,2025-02-01,,blank,,,,False,False,False,
010700150_,2025-03-01,,blank,,,,False,False,False,
010700150_,2025-04-01,,blank,,,,False,False,False,
010700150_,2025-05-01,,blank,,,,False,False,False,
010700150_,2025-06-01,,blank,,,,False,False,False,
010700150_,2025-07-01,,blank,,,,False,False,False,
010700150_,2025-08-01,,blank,,,,False,False,False,
010700150_,2025-09-01,,blank,,,,False,False,False,
010700150_,2025-10-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
010700150_,2025-11-01,,blank,,,,False,False,False,
010700150_,2025-12-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700150_,2026-01-01,,blank,,,,False,False,False,
010700150_,2026-02-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700150_,2026-03-01,,blank,,,,False,False,False,
010700150_,2026-04-01,,blank,,,,False,False,False,
010700150_,2026-05-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700150_,2026-06-01,,blank,,,,False,False,False,
010700150_,2026-07-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700150_,2026-08-01,,blank,,,,False,False,False,
010700151_,2024-01-01,,blank,,,,False,False,False,
010700151_,2024-02-01,,blank,,,,False,False,False,
010700151_,2024-03-01,,blank,,,,False,False,False,
010700151_,2024-04-01,,blank,,,,False,False,False,
010700151_,2024-05-01,,blank,,,,False,False,False,
010700151_,2024-06-01,,blank,,,,False,False,False,
010700151_,2024-07-01,2.0,observed,,,,False,False,False,
010700151_,2024-08-01,,blank,,,,False,False,False,
010700151_,2024-09-01,,blank,,,,False,False,False,
010700151_,2024-10-01,,blank,,,,False,False,False,
010700151_,2024-11-01,,blank,,,,False,False,False,
010700151_,2024-12-01,,blank,,,,False,False,False,
010700151_,2025-01-01,,blank,,,,False,False,False,
010700151_,2025-02-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700151_,2025-03-01,,blank,,,,False,False,False,
010700151_,2025-04-01,,blank,,,,False,False,False,
010700151_,2025-05-01,,blank,,,,False,False,False,
010700151_,2025-06-01,,blank,,,,False,False,False,
010700151_,2025-07-01,,blank,,,,False,False,False,
010700151_,2025-08-01,,blank,,,,False,False,False,
010700151_,2025-09-01,,blank,,,,False,False,False,
010700151_,2025-10-01,,blank,,,,False,False,False,
010700151_,2025-11-01,,blank,,,,False,False,False,
010700151_,2025-12-01,,blank,,,,False,False,False,
010700151_,2026-01-01,,blank,,,,False,False,False,
010700151_,2026-02-01,,blank,,,,False,False,False,
010700151_,2026-03-01,,blank,,,,False,False,False,
010700151_,2026-04-01,,blank,,,,False,False,False,
010700151_,2026-05-01,,blank,,,,False,False,False,
010700151_,2026-06-01,,blank,,,,False,False,False,
010700151_,2026-07-01,,blank,,,,False,False,False,
010700151_,2026-08-01,,blank,,,,False,False,False,
010700152_,2024-01-01,,blank,,,,False,False,False,
010700152_,2024-02-01,,blank,,,,False,False,False,
010700152_,2024-03-01,,blank,,,,False,False,False,
010700152_,2024-04-01,,blank,,,,False,False,False,
010700152_,2024-05-01,,blank,,,,False,False,False,
010700152_,2024-06-01,,blank,,,,False,False,False,
010700152_,2024-07-01,1.0,observed,,,,False,False,False,
010700152_,2024-08-01,,blank,,,,False,False,False,
010700152_,2024-09-01,1.0,observed,,,,False,False,False,
010700152_,2024-10-01,,blank,,,,False,False,False,
010700152_,2024-11-01,,blank,,,,False,False,False,
010700152_,2024-12-01,,blank,-1.0,0.0,0.0,False,False,False,
010700152_,2025-01-01,,blank,,,,False,False,False,
010700152_,2025-02-01,,blank,,,,False,False,False,
010700152_,2025-03-01,,blank,,,,False,False,False,
010700152_,2025-04-01,,blank,,,,False,False,False,
010700152_,2025-05-01,,blank,,,,False,False,False,
010700152_,2025-06-01,,blank,,,,False,False,False,
010700152_,2025-07-01,,blank,,,,False,False,False,
010700152_,2025-08-01,,blank,,,,False,False,False,
010700152_,2025-09-01,,blank,,,,False,False,False,
010700152_,2025-10-01,,blank,,,,False,False,False,
010700152_,2025-11-01,,blank,,,,False,False,False,
010700152_,2025-12-01,,blank,,,,False,False,False,
010700152_,2026-01-01,,blank,,,,False,False,False,
010700152_,2026-02-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
010700152_,2026-03-01,,blank,,,,False,False,False,
010700152_,2026-04-01,3.0,observed,2.0,2.0,0.0,True,False,False,-1.0
010700152_,2026-05-01,,blank,,,,False,False,False,
010700152_,2026-06-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700152_,2026-07-01,72.0,observed,72.0,72.0,0.0,True,True,True,0.0
010700152_,2026-08-01,,blank,,,,False,False,False,
010700153_,2024-01-01,,blank,,,,False,False,False,
010700153_,2024-02-01,2.0,observed,,,,False,False,False,
010700153_,2024-03-01,3.0,observed,,,,False,False,False,
010700153_,2024-04-01,,blank,,,,False,False,False,
010700153_,2024-05-01,,blank,,,,False,False,False,
010700153_,2024-06-01,2.0,observed,,,,False,False,False,
010700153_,2024-07-01,6.0,observed,,,,False,False,False,
010700153_,2024-08-01,6.0,observed,,,,False,False,False,
010700153_,2024-09-01,14.0,observed,,,,False,False,False,
010700153_,2024-10-01,4.0,observed,,,,False,False,False,
010700153_,2024-11-01,1.0,observed,,,,False,False,False,
010700153_,2024-12-01,1.0,observed,-1.0,0.0,0.0,True,False,False,-2.0
010700153_,2025-01-01,1.0,observed,,,,False,False,False,
010700153_,2025-02-01,3.0,observed,2.0,2.0,0.0,True,False,False,-1.0
010700153_,2025-03-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
010700153_,2025-04-01,,blank,,,,False,False,False,
010700153_,2025-05-01,,blank,,,,False,False,False,
010700153_,2025-06-01,,blank,,,,False,False,False,
010700153_,2025-07-01,,blank,,,,False,False,False,
010700153_,2025-08-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700153_,2025-09-01,,blank,,,,False,False,False,
010700153_,2025-10-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700153_,2025-11-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
010700153_,2025-12-01,,blank,,,,False,False,False,
010700153_,2026-01-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
010700153_,2026-02-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700153_,2026-03-01,24.0,observed,24.0,24.0,0.0,True,True,True,0.0
010700153_,2026-04-01,18.0,observed,18.0,18.0,0.0,True,True,True,0.0
010700153_,2026-05-01,,blank,,,,False,False,False,
010700153_,2026-06-01,10.0,observed,10.0,10.0,0.0,True,True,True,0.0
010700153_,2026-07-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
010700153_,2026-08-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
010700154_,2024-01-01,,blank,,,,False,False,False,
010700154_,2024-02-01,,blank,,,,False,False,False,
010700154_,2024-03-01,,blank,,,,False,False,False,
010700154_,2024-04-01,,blank,,,,False,False,False,
010700154_,2024-05-01,,blank,,,,False,False,False,
010700154_,2024-06-01,,blank,,,,False,False,False,
010700154_,2024-07-01,1.0,observed,,,,False,False,False,
010700154_,2024-08-01,,blank,,,,False,False,False,
010700154_,2024-09-01,2.0,observed,,,,False,False,False,
010700154_,2024-10-01,,blank,,,,False,False,False,
010700154_,2024-11-01,,blank,,,,False,False,False,
010700154_,2024-12-01,,blank,,,,False,False,False,
010700154_,2025-01-01,,blank,,,,False,False,False,
010700154_,2025-02-01,,blank,,,,False,False,False,
010700154_,2025-03-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
010700154_,2025-04-01,,blank,,,,False,False,False,
010700154_,2025-05-01,,blank,,,,False,False,False,
010700154_,2025-06-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
010700154_,2025-07-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
010700154_,2025-08-01,,blank,,,,False,False,False,
010700154_,2025-09-01,,blank,,,,False,False,False,
010700154_,2025-10-01,,blank,,,,False,False,False,
010700154_,2025-11-01,,blank,,,,False,False,False,
010700154_,2025-12-01,,blank,,,,False,False,False,
010700154_,2026-01-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
010700154_,2026-02-01,,blank,,,,False,False,False,
010700154_,2026-03-01,,blank,,,,False,False,False,
010700154_,2026-04-01,,blank,,,,False,False,False,
010700154_,2026-05-01,,blank,,,,False,False,False,
010700154_,2026-06-01,,blank,,,,False,False,False,
010700154_,2026-07-01,,blank,,,,False,False,False,
